Uuid,PropertyName,PrimaryDataType,Pset,Description,PropertyType
84efe660-b5b8-4bf1-b4b3-eaba827123f0,SmokeLevel,IfcLabel,Pset_EnvironmentalCondition,"Maximum level of smoke that the equipment complies with. It is provided according to an international or national standard.",P_SINGLEVALUE
cec73e80-d1dc-11e1-8000-00215ad4efdf,SmokeStop,IfcBoolean,Pset_DoorCommon,"Indication whether the object is designed to provide a smoke stop (TRUE) or not (FALSE).",P_SINGLEVALUE
f9cf8380-d218-11e1-8000-00215ad4efdf,SmokeStop,IfcBoolean,Pset_WindowCommon,"Indication whether the object is designed to provide a smoke stop (TRUE) or not (FALSE).",P_SINGLEVALUE
27fa39c1-6638-483e-acd6-2d475c952ee8,SnowSensorMeasureRange,IfcLengthMeasure,Pset_SensorTypeSnowSensor,"Indicates the measuring range of snow depth meter.",P_BOUNDEDVALUE
78b77555-ea9b-4def-b5ee-e1621092733d,SnowSensorType,IfcLabel,Pset_SensorTypeSnowSensor,"Indicates the type of snow depth meter.",P_ENUMERATEDVALUE
a25af480-d1d3-11e1-8000-00215ad4efdf,SoffitLevel,IfcLengthMeasure,Pset_DistributionChamberElementTypeInspectionChamber,"Level of the highest internal part of the cross section as measured from ground level.",P_SINGLEVALUE
fc5bba00-d1d3-11e1-8000-00215ad4efdf,SoffitLevel,IfcLengthMeasure,Pset_DistributionChamberElementTypeManhole,"Level of the highest internal part of the cross section as measured from ground level.",P_SINGLEVALUE
5dccf56a-f4cf-4f39-bcfa-5f6a81dfead9,SoftnessCoefficient,IfcPositiveRatioMeasure,Pset_MarineVehicleDesignCriteria,"Vessel flexibility factor - proportion of impact energy absorbed by the hull.",P_SINGLEVALUE
b0a61200-d1cd-11e1-8000-00215ad4efdf,SoftwareVersion,IfcLabel,Pset_ControllerTypeProgrammable,"Indicates version of application software according to systems integrator.",P_SINGLEVALUE
366428fd-19e5-4457-a10a-d655640758e7,SoilConductivity,IfcThermalConductivityMeasure,Pset_CableSegmentOccurrence,"Thermal conductivity of soil. Generally, within standards such as IEC 60364-5-52, table 52A-16, the resistivity of soil is required (measured in [SI] units of degK.m /W). This is the reciprocal of the conductivity value and needs to be calculated accordingly.",P_SINGLEVALUE
84928d00-d1dd-11e1-8000-00215ad4efdf,SolarAbsorption,IfcNormalisedRatioMeasure,Pset_DoorWindowGlazingType,"(Asol) The ratio of incident solar radiation that is absorbed by a glazing system. It is the sum of the absorption distributed to the exterior (a) and to the interior (qi). Note the following equation Asol + Rsol + Tsol = 1",P_SINGLEVALUE
91af7c00-d1dd-11e1-8000-00215ad4efdf,SolarHeatGainTransmittance,IfcNormalisedRatioMeasure,Pset_DoorWindowGlazingType,"(SHGC): The ratio of incident solar radiation that contributes to the heat gain of the interior, it is the solar radiation that directly passes (Tsol or τe) plus the part of the absorbed radiation that is distributed to the interior (qi). The SHGC is refered to also as g-value (g = τe + qi).",P_SINGLEVALUE
c3304380-d1ed-11e1-8000-00215ad4efdf,SolarReflectanceBack,IfcPositiveRatioMeasure,Pset_MaterialOptical,"Reflectance at normal incidence (solar): back side. Defines the fraction of the solar ray that is reflected and not transmitted when the ray passes from one medium into another, at the ""back"" side of the other material, perpendicular to the surface. Dependent on material and surface characteristics.",P_SINGLEVALUE
c7f4f780-d1ed-11e1-8000-00215ad4efdf,SolarReflectanceFront,IfcPositiveRatioMeasure,Pset_MaterialOptical,"Reflectance at normal incidence (solar): front side. Defines the fraction of the solar ray that is reflected and not transmitted when the ray passes from one medium into another, at the ""front"" side of the other material, perpendicular to the surface. Dependent on material and surface characteristics.",P_SINGLEVALUE
85401900-d207-11e1-8000-00215ad4efdf,SolarReflectance,IfcPositiveRatioMeasure,Pset_ShadingDeviceCommon,"(Rsol): The ratio of incident solar radiation that is reflected by a shading system (also named ρe). Note the following equation Asol + Rsol + Tsol = 1",P_SINGLEVALUE
88beaa80-d1dd-11e1-8000-00215ad4efdf,SolarReflectance,IfcNormalisedRatioMeasure,Pset_DoorWindowGlazingType,"(Rsol): The ratio of incident solar radiation that is reflected by a glazing system (also named ρe). Note the following equation Asol + Rsol + Tsol = 1",P_SINGLEVALUE
2f5e7780-d1ed-11e1-8000-00215ad4efdf,SolarRefractionIndex,IfcReal,Pset_MaterialEnergy,"Index of refraction (solar) defines the ""bending"" of the solar ray when it passes from one medium into another.",P_SINGLEVALUE
79eced80-d207-11e1-8000-00215ad4efdf,SolarTransmittance,IfcPositiveRatioMeasure,Pset_ShadingDeviceCommon,"(Tsol): The ratio of incident solar radiation that directly passes through a shading system (also named τe). Note the following equation Asol + Rsol + Tsol = 1",P_SINGLEVALUE
8ceac800-d1dd-11e1-8000-00215ad4efdf,SolarTransmittance,IfcNormalisedRatioMeasure,Pset_DoorWindowGlazingType,"(Tsol): The ratio of incident solar radiation that directly passes through a glazing system (also named τe). Note the following equation Asol + Rsol + Tsol = 1",P_SINGLEVALUE
9c720d00-d1ed-11e1-8000-00215ad4efdf,SolarTransmittance,IfcPositiveRatioMeasure,Pset_MaterialOptical,"Transmittance at normal incidence (solar). Defines the fraction of solar radiation that passes through per unit area, perpendicular to the surface.",P_SINGLEVALUE
0086e09e-357e-48f1-aa18-a2575b0c623e,SolidCoreRecovery,IfcRatioMeasure,Pset_GeoObsBoreholeGeoLogInterval,"Length of solid core recovered expressed as a ratio of the length of core run.",P_SINGLEVALUE
cdf251b9-f959-40e2-8654-b7ff0218f944,SoundAbsorptionLimit,IfcSoundPowerLevelMeasure,Pset_DiscreteAccessoryTypeSoundAbsorption,"Mandatory limit values in sound absorption.",P_SINGLEVALUE
8b170980-d1c9-11e1-8000-00215ad4efdf,SoundCurve,IfcTimeSeries,Pset_CoilPHistory,"Regenerated sound versus air-flow rate.",P_REFERENCEVALUE
8faee280-d208-11e1-8000-00215ad4efdf,SoundCurve,IfcFrequencyMeasure,Pset_SoundGeneration,"Table of sound frequencies and sound power measured in decibels at a reference power of 1 picowatt(10\^(-12) watt) for the referenced octave band frequency.",P_TABLEVALUE
80c83000-d208-11e1-8000-00215ad4efdf,SoundFrequency,IfcFrequencyMeasure,Pset_SoundAttenuation,"List of nominal sound frequencies, correlated to the SoundPressure time series values (IfcTimeSeries.ListValues)",P_LISTVALUE
858ce400-d208-11e1-8000-00215ad4efdf,SoundPressure,IfcTimeSeries,Pset_SoundAttenuation,"A time series of sound pressure values measured in decibels at a reference pressure of 20 microPascals for the referenced octave band frequency.  Each value in IfcTimeSeries.ListValues is correlated to the sound frequency at the same position within SoundFrequencies.",P_REFERENCEVALUE
7443d780-d208-11e1-8000-00215ad4efdf,SoundScale,IfcLabel,Pset_SoundAttenuation,"The reference sound scale.  

DBA: Decibels in an A-weighted scale
DBB: Decibels in an B-weighted scale
DBC: Decibels in an C-weighted scale
NC: Noise criteria
NR: Noise rating",P_ENUMERATEDVALUE
65383780-d1be-11e1-8000-00215ad4efdf,Sound,IfcTimeSeries,Pset_AirTerminalBoxPHistory,"Sound performance.",P_REFERENCEVALUE
a6096e00-d209-11e1-8000-00215ad4efdf,SpaceAirTemperature,IfcTimeSeries,Pset_SpaceHeaterPHistory,"Dry bulb temperature in the space.",P_REFERENCEVALUE
70b24f80-d20c-11e1-8000-00215ad4efdf,SpaceHumidityMax,IfcRatioMeasure,Pset_SpaceThermalRequirements,"Maximal permitted humidity of the space or zone that is required from user/designer view point.  If no summer or winter space humidity requirements are given, it applies all year, otherwise for the intermediate period.",P_SINGLEVALUE
76a83080-d20c-11e1-8000-00215ad4efdf,SpaceHumidityMin,IfcRatioMeasure,Pset_SpaceThermalRequirements,"Minimal permitted humidity of the space or zone that is required from user/designer view point.  If no summer or winter space humidity requirements are given, it applies all year, otherwise for the intermediate period.",P_SINGLEVALUE
7c057b00-d20c-11e1-8000-00215ad4efdf,SpaceHumiditySummer,IfcRatioMeasure,Pset_SpaceThermalRequirements,"Humidity of the space or zone for the hot (summer) period, that is required from user/designer view point and provided as requirement for cooling.",P_SINGLEVALUE
8162c580-d20c-11e1-8000-00215ad4efdf,SpaceHumidityWinter,IfcRatioMeasure,Pset_SpaceThermalRequirements,"Humidity of the space or zone for the cold (winter) period that is required from user/designer view point and provided as requirement for heating.",P_SINGLEVALUE
6bed9b80-d20c-11e1-8000-00215ad4efdf,SpaceHumidity,IfcRatioMeasure,Pset_SpaceThermalRequirements,"Humidity of the space or zone that is required from user/designer view point.  If no summer or winter space humidity requirements are given, it applies all year, otherwise for the intermediate period. Provide this property, if no humidity range (Min-Max) is available.",P_SINGLEVALUE
a99cf500-d209-11e1-8000-00215ad4efdf,SpaceMeanRadiantTemperature,IfcTimeSeries,Pset_SpaceHeaterPHistory,"Mean radiant temperature in the space.",P_REFERENCEVALUE
38ab0c80-d20c-11e1-8000-00215ad4efdf,SpaceRelativeHumidity,IfcTimeSeries,Pset_SpaceThermalPHistory,"The relative humidity of the space.",P_REFERENCEVALUE
48c2ec00-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureMax,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Maximal temperature of the space or zone, that is required from user/designer view point.  If no summer or winter space temperature requirements are given, it applies all year, otherwise for the intermediate period.",P_SINGLEVALUE
4eb8cd00-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureMin,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Minimal temperature of the space or zone, that is required from user/designer view point. If no summer or winter space temperature requirements are given, it applies all year, otherwise for the intermediate period.",P_SINGLEVALUE
54161780-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureSummerMax,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Maximal temperature of the space or zone for the hot (summer) period, that is required from user/designer view point and provided as requirement for cooling.",P_SINGLEVALUE
5a0bf880-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureSummerMin,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Minimal temperature of the space or zone for the hot (summer) period, that is required from user/designer view point and provided as requirement for cooling.",P_SINGLEVALUE
6001d980-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureWinterMax,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Maximal temperature of the space or zone for the cold (winter) period, that is required from user/designer view point and provided as requirement for heating.",P_SINGLEVALUE
65f7ba80-d20c-11e1-8000-00215ad4efdf,SpaceTemperatureWinterMin,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Minimal temperature of the space or zone for the cold (winter) period, that is required from user/designer view point and provided as requirement for heating.",P_SINGLEVALUE
35178580-d20c-11e1-8000-00215ad4efdf,SpaceTemperature,IfcTimeSeries,Pset_SpaceThermalPHistory,"Temperature of the space.",P_REFERENCEVALUE
42cd0b00-d20c-11e1-8000-00215ad4efdf,SpaceTemperature,IfcThermodynamicTemperatureMeasure,Pset_SpaceThermalRequirements,"Temperature of the space or zone, that is required from user/designer view point.  If no summer or winter space temperature requirements are given, it applies all year, otherwise for the intermediate period. Provide this value, if no temperatur range (Min-Max) is available.",P_SINGLEVALUE
e7495000-d200-11e1-8000-00215ad4efdf,SpacingBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfWall,"The pitch length of the spacing bar.",P_SINGLEVALUE
d9df9600-d1ff-11e1-8000-00215ad4efdf,SpacingBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfBeam,"The pitch length of the spacing bar.",P_SINGLEVALUE
c8ec5000-d212-11e1-8000-00215ad4efdf,Spacing,IfcPositiveLengthMeasure,Pset_TubeBundleTypeFinned,"Distance between fins on a tube in the tube bundle.",P_SINGLEVALUE
3274e979-6002-4643-9207-4147e285a73c,SpanNominalLength,IfcPositiveLengthMeasure,Pset_DistributionSystemTypeOverheadContactlineSystem,"The length of span as a design parameter for the overhead contactline system.",P_SINGLEVALUE
19888c80-d1c4-11e1-8000-00215ad4efdf,Span,IfcPositiveLengthMeasure,Pset_ElementAssemblyTypeHeadSpan,"Clear span for this object.

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence. For geometry editing applications, like CAD: this value should be write-only.",P_SINGLEVALUE
19888c80-d1c4-11e1-8000-00215ad4efdf,Span,IfcPositiveLengthMeasure,Pset_ElementAssemblyTypeRigidFrame,"Clear span for this object.

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence. For geometry editing applications, like CAD: this value should be write-only.",P_SINGLEVALUE
19888c80-d1c4-11e1-8000-00215ad4efdf,Span,IfcPositiveLengthMeasure,Pset_BeamCommon,"Clear span for this object.

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence. For geometry editing applications, like CAD: this value should be write-only.",P_SINGLEVALUE
5dde5180-d1f1-11e1-8000-00215ad4efdf,Span,IfcPositiveLengthMeasure,Pset_MemberCommon,"Clear span for this object.
The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence.",P_SINGLEVALUE
bc9c8090-71d1-4506-9102-235f651f3174,SparkGapType,IfcLabel,Pset_ProtectiveDeviceTypeSparkGap,"Type of Spark gap.",P_ENUMERATEDVALUE
b860b900-d1c3-11e1-8000-00215ad4efdf,SpeakerDriverSize,IfcIdentifier,Pset_AudioVisualApplianceTypeSpeaker,"Indicates the number of drivers and their sizes.",P_TABLEVALUE
a717ac80-d1c3-11e1-8000-00215ad4efdf,SpeakerMounting,IfcLabel,Pset_AudioVisualApplianceTypeSpeaker,"Indicates how the speaker is designed to be mounted.",P_ENUMERATEDVALUE
949d7300-d1c3-11e1-8000-00215ad4efdf,SpeakerType,IfcLabel,Pset_AudioVisualApplianceTypeSpeaker,"Indicates the type of speaker.",P_ENUMERATEDVALUE
87828300-d1c7-11e1-8000-00215ad4efdf,SpecialConstruction,IfcLabel,Pset_CableSegmentTypeCableSegment,"Special construction capabilities like self-supporting, flat devidable cable or bus flat non devidable cable or bus supporting elements inside (steal, textile, concentric conductor). Note that materials used should be agreed between exchange participants before use.",P_SINGLEVALUE
510e2d80-d1f2-11e1-8000-00215ad4efdf,SpecialInstructions,IfcText,Pset_PackingInstructions,"Special instructions for packing.",P_SINGLEVALUE
cfb99980-d1f7-11e1-8000-00215ad4efdf,SpecialInstructions,IfcText,Pset_ProjectOrderMoveOrder,"Special instructions that affect the move.",P_SINGLEVALUE
68a2d824-847b-4393-85a0-fb247c7d982a,SpecialPositionArrangement,IfcLabel,Pset_RailwaySignalOccurrence,"Type of special position at which the signal is placed.",P_SINGLEVALUE
6e42fc00-d1f2-11e1-8000-00215ad4efdf,SpecialRequirements,IfcText,Pset_Permit,"Any additional special requirements that need to be included in the permit to work.

NOTE - Additional permit requirements may be imposed according to the nature of the facility at which the work is carried out. For instance, in clean areas, special clothing may be required whilst in corrective institutions, it may be necessary to check in and check out tools that will be used for work as a safety precaution.",P_SINGLEVALUE
494c8a00-d1ee-11e1-8000-00215ad4efdf,Species,IfcLabel,Pset_MaterialWood,"Wood species of a solid wood or laminated wood product.",P_SINGLEVALUE
3f423d8d-cdf8-4046-8405-6de6f1b2a2ba,SpecificationSectionNumber,IfcLabel,Pset_ConstructionAdministration,"A reference number to an external contract technical specification section describing either (a) minimum performance requirements of a given IfcProductType/IfcProduct or (b) a preselection for a specific IfcProductType/IfcProduct made for this project.",P_SINGLEVALUE
07234880-d1ee-11e1-8000-00215ad4efdf,SpecificHeatCapacity,IfcSpecificHeatCapacityMeasure,Pset_MaterialThermal,"Defines the specific heat of the material: heat energy absorbed per temperature unit.",P_SINGLEVALUE
